"","from","to","year"
"1359",83,220,2002
"1360",83,963,2002
"1361",84,150,2002
"1362",84,539,2002
"1363",84,964,2002
"1364",85,137,2002
"1365",85,275,2002
"1366",85,319,2002
"1367",85,380,2002
"1368",85,626,2002
"1369",85,638,2002
"1370",85,965,2002
"1371",86,541,2002
"1372",86,966,2002
"1373",87,967,2002
"1374",88,193,2002
"1375",88,518,2002
"1376",88,656,2002
"1377",88,968,2002
"1378",89,653,2002
"1379",89,805,2002
"1380",90,775,2002
"1381",90,969,2002
"1382",91,970,2002
"1383",92,105,2002
"1384",92,971,2002
"1385",93,212,2002
"1386",93,628,2002
"1387",93,733,2002
"1388",93,854,2002
"1389",93,972,2002
"1390",94,181,2002
"1391",94,342,2002
"1392",94,870,2002
"1393",94,945,2002
"1394",95,955,2002
"1395",96,401,2002
"1396",96,524,2002
"1397",96,796,2002
"1398",96,973,2002
"1399",97,595,2002
"1400",97,799,2002
"1401",97,974,2002
"1402",97,975,2002
"1403",98,976,2002
"1404",99,378,2002
"1405",99,977,2002
"1406",100,709,2002
"1407",101,908,2002
"1408",102,522,2002
"1409",103,978,2002
"1410",104,979,2002
"1411",105,111,2002
"1412",105,971,2002
"1413",105,980,2002
"1414",106,384,2002
"1415",106,734,2002
"1416",106,981,2002
"1417",107,982,2002
"1418",108,799,2002
"1419",109,422,2002
"1420",109,430,2002
"1421",109,983,2002
"1422",109,601,2002
"1423",109,686,2002
"1424",109,841,2002
"1425",109,984,2002
"1426",110,397,2002
"1427",110,985,2002
"1428",111,980,2002
"1429",112,272,2002
"1430",113,278,2002
"1431",113,986,2002
"1432",114,367,2002
"1433",114,790,2002
"1434",115,271,2002
"1435",115,360,2002
"1436",115,987,2002
"1437",116,679,2002
"1438",116,701,2002
"1439",117,206,2002
"1440",117,254,2002
"1441",117,531,2002
"1442",117,751,2002
"1443",117,803,2002
"1444",117,869,2002
"1445",117,988,2002
"1446",118,304,2002
"1447",118,508,2002
"1448",118,536,2002
"1449",118,565,2002
"1450",118,725,2002
"1451",118,989,2002
"1452",118,990,2002
"1453",119,229,2002
"1454",119,490,2002
"1455",119,991,2002
"1456",120,362,2002
"1457",120,451,2002
"1458",120,490,2002
"1459",120,992,2002
"1460",121,993,2002
"1461",122,953,2002
"1462",123,994,2002
"1463",124,543,2002
"1464",124,665,2002
"1465",124,893,2002
"1466",124,995,2002
"1467",125,620,2002
"1468",125,662,2002
"1469",126,755,2002
"1470",126,996,2002
"1471",127,997,2002
"1472",127,998,2002
"1473",128,208,2002
"1474",128,573,2002
"1475",128,799,2002
"1476",129,523,2002
"1477",129,999,2002
"1478",130,1000,2002
"1479",131,1001,2002
"1480",132,343,2002
"1481",132,579,2002
"1482",132,1002,2002
"1483",133,1003,2002
"1484",134,330,2002
"1485",134,502,2002
"1486",134,1004,2002
"1487",135,263,2002
"1488",136,760,2002
"1489",136,1005,2002
"1490",137,275,2002
"1491",137,319,2002
"1492",137,380,2002
"1493",137,626,2002
"1494",137,638,2002
"1495",137,965,2002
"1496",138,200,2002
"1497",138,798,2002
"1498",138,1006,2002
"1499",139,213,2002
"1500",139,399,2002
"1501",140,805,2002
"1502",140,1007,2002
"1503",141,431,2002
"1504",141,475,2002
"1505",141,1008,2002
"1506",142,249,2002
"1507",142,279,2002
"1508",142,428,2002
"1509",142,938,2002
"1510",143,587,2002
"1511",144,162,2002
"1512",144,462,2002
"1513",144,490,2002
"1514",144,1009,2002
"1515",145,421,2002
"1516",145,821,2002
"1517",145,969,2002
"1518",146,698,2002
"1519",147,233,2002
"1520",147,1010,2002
"1521",148,310,2002
"1522",148,1011,2002
"1523",148,1012,2002
"1524",149,359,2002
"1525",149,637,2002
"1526",149,814,2002
"1527",149,848,2002
"1528",149,1013,2002
"1529",150,539,2002
"1530",150,964,2002
"1531",151,678,2002
"1532",151,1014,2002
"1533",152,959,2002
"1534",153,431,2002
"1535",153,1015,2002
"1536",154,696,2002
"1537",154,1016,2002
"1538",154,1017,2002
"1539",155,203,2002
"1540",155,612,2002
"1541",155,750,2002
"1542",155,804,2002
"1543",156,289,2002
"1544",156,338,2002
"1545",156,347,2002
"1546",156,1018,2002
"1547",157,357,2002
"1548",157,417,2002
"1549",157,849,2002
"1550",157,1019,2002
"1551",158,513,2002
"1552",159,863,2002
"1553",160,184,2002
"1554",160,791,2002
"1555",160,805,2002
"1556",160,1020,2002
"1557",161,1021,2002
"1558",162,462,2002
"1559",162,490,2002
"1560",162,1009,2002
"1561",163,239,2002
"1562",163,588,2002
"1563",163,1022,2002
"1564",164,719,2002
"1565",165,641,2002
"1566",165,704,2002
"1567",165,736,2002
"1568",165,836,2002
"1569",165,1023,2002
"1570",166,270,2002
"1571",166,619,2002
"1572",166,1024,2002
"1573",167,403,2002
"1574",167,838,2002
"1575",168,1025,2002
"1576",169,418,2002
"1577",169,597,2002
"1578",169,879,2002
"1579",169,882,2002
"1580",169,1026,2002
"1581",170,257,2002
"1582",171,701,2002
"1583",171,1027,2002
"1584",172,431,2002
"1585",172,894,2002
"1586",172,1028,2002
"1587",173,250,2002
"1588",173,1029,2002
"1589",174,387,2002
"1590",174,397,2002
"1591",175,1030,2002
"1592",176,292,2002
"1593",177,222,2002
"1594",178,274,2002
"1595",178,1031,2002
"1596",179,395,2002
"1597",179,728,2002
"1598",179,735,2002
"1599",179,813,2002
"1600",179,859,2002
"1601",179,919,2002
"1602",180,363,2002
"1603",180,1032,2002
"1604",181,226,2002
"1605",181,342,2002
"1606",181,870,2002
"1607",181,945,2002
"1608",182,475,2002
"1609",182,498,2002
"1610",182,634,2002
"1611",182,1033,2002
"1612",183,231,2002
"1613",183,787,2002
"1614",183,1034,2002
"1615",184,1035,2002
"1616",184,791,2002
"1617",184,805,2002
"1618",184,1020,2002
"1619",184,1036,2002
"1620",185,1037,2002
"1621",186,1038,2002
"1622",187,668,2002
"1623",187,830,2002
"1624",187,1039,2002
"1625",188,1040,2002
"1626",189,1041,2002
"1627",190,1042,2002
"1628",191,1043,2002
"1629",192,1044,2002
"1630",193,968,2002
"1631",194,593,2002
"1632",194,1045,2002
"1633",195,1046,2002
"1634",196,905,2002
"1635",197,589,2002
"1636",197,1047,2002
"1637",198,910,2002
"1638",199,290,2002
"1639",200,798,2002
"1640",200,1006,2002
"1641",201,403,2002
"1642",201,797,2002
"1643",202,372,2002
"1644",202,675,2002
"1645",202,792,2002
"1646",202,1048,2002
"1647",203,750,2002
"1648",203,804,2002
"1649",204,327,2002
"1650",204,503,2002
"1651",204,1049,2002
"1652",205,690,2002
"1653",205,1050,2002
"1654",206,254,2002
"1655",206,531,2002
"1656",206,751,2002
"1657",206,803,2002
"1658",206,869,2002
"1659",206,988,2002
"1660",207,263,2002
"1661",208,573,2002
"1662",208,799,2002
"1663",209,1051,2002
"1664",209,301,2002
"1665",209,1052,2002
"1666",210,1053,2002
"1667",211,367,2002
"1668",211,798,2002
"1669",212,628,2002
"1670",212,733,2002
"1671",212,854,2002
"1672",212,972,2002
"1673",213,399,2002
"1674",214,263,2002
"1675",214,797,2002
"1676",215,1054,2002
"1677",216,385,2002
"1678",216,1055,2002
"1679",216,823,2002
"1680",216,858,2002
"1681",217,381,2002
"1682",217,816,2002
"1683",218,1056,2002
"1684",219,1057,2002
"1685",220,963,2002
"1686",221,223,2002
"1687",221,353,2002
"1688",221,863,2002
"1689",222,323,2002
"1690",222,897,2002
"1691",222,1058,2002
"1692",223,353,2002
"1693",223,863,2002
"1694",224,698,2002
"1695",225,414,2002
"1696",225,1059,2002
"1697",226,654,2002
"1698",226,1060,2002
"1699",226,1061,2002
"1700",227,296,2002
"1701",227,320,2002
"1702",227,1062,2002
"1703",228,367,2002
"1704",229,490,2002
"1705",229,991,2002
"1706",230,927,2002
"1707",231,787,2002
"1708",231,1034,2002
"1709",232,271,2002
"1710",232,1063,2002
"1711",233,1010,2002
"1712",234,1064,2002
"1713",235,738,2002
"1714",235,756,2002
"1715",236,243,2002
"1716",236,385,2002
"1717",236,1065,2002
"1718",237,596,2002
"1719",237,1066,2002
"1720",238,580,2002
"1721",238,1067,2002
"1722",239,588,2002
"1723",239,1022,2002
"1724",239,1068,2002
"1725",240,1069,2002
"1726",241,277,2002
"1727",241,691,2002
"1728",241,1017,2002
"1729",242,1070,2002
"1730",242,1071,2002
"1731",243,385,2002
"1732",243,572,2002
"1733",244,258,2002
"1734",244,1072,2002
"1735",245,786,2002
"1736",245,824,2002
"1737",245,1073,2002
"1738",246,431,2002
"1739",247,709,2002
"1740",248,530,2002
"1741",248,1074,2002
"1742",249,279,2002
"1743",249,428,2002
"1744",249,938,2002
"1745",250,526,2002
"1746",250,1029,2002
"1747",250,903,2002
"1748",251,1075,2002
"1749",252,294,2002
"1750",252,297,2002
"1751",252,413,2002
"1752",252,584,2002
"1753",252,718,2002
"1754",252,890,2002
"1755",252,892,2002
"1756",252,1076,2002
"1757",253,410,2002
"1758",253,455,2002
"1759",253,587,2002
"1760",253,611,2002
"1761",253,866,2002
"1762",253,1077,2002
"1763",254,531,2002
"1764",254,751,2002
"1765",254,803,2002
"1766",254,869,2002
"1767",254,988,2002
"1768",255,555,2002
"1769",255,763,2002
"1770",255,1078,2002
"1771",256,326,2002
"1772",256,581,2002
"1773",257,1079,2002
"1774",258,1072,2002
"1775",259,538,2002
"1776",259,1080,2002
"1777",260,488,2002
"1778",260,1081,2002
"1779",261,282,2002
"1780",261,629,2002
"1781",261,1082,2002
"1782",261,1083,2002
"1783",262,752,2002
"1784",263,1084,2002
"1785",263,797,2002
"1786",264,609,2002
"1787",264,1085,2002
"1788",265,465,2002
"1789",265,609,2002
"1790",266,556,2002
"1791",266,1086,2002
"1792",267,334,2002
"1793",267,534,2002
"1794",267,740,2002
"1795",268,433,2002
"1796",269,1087,2002
"1797",270,619,2002
"1798",270,1024,2002
"1799",271,360,2002
"1800",271,987,2002
"1801",271,1063,2002
"1802",272,1088,2002
"1803",273,410,2002
"1804",273,611,2002
"1805",274,1031,2002
"1806",275,319,2002
"1807",275,380,2002
"1808",275,626,2002
"1809",275,638,2002
"1810",275,965,2002
"1811",276,1089,2002
"1812",277,691,2002
"1813",277,1017,2002
"1814",278,986,2002
"1815",279,428,2002
"1816",279,938,2002
"1817",280,469,2002
"1818",280,1090,2002
"1819",281,1091,2002
"1820",282,629,2002
"1821",282,1083,2002
"1822",283,440,2002
"1823",284,807,2002
"1824",284,818,2002
"1825",284,863,2002
"1826",285,951,2002
"1827",286,403,2002
"1828",286,445,2002
"1829",286,559,2002
"1830",286,596,2002
"1831",286,1092,2002
"1832",286,837,2002
"1833",286,838,2002
"1834",287,1093,2002
"1835",288,726,2002
"1836",288,730,2002
"1837",288,765,2002
"1838",289,338,2002
"1839",289,347,2002
"1840",289,1018,2002
"1841",290,1094,2002
"1842",290,1095,2002
"1843",291,571,2002
"1844",291,1096,2002
"1845",292,1097,2002
"1846",292,1098,2002
"1847",293,420,2002
"1848",294,297,2002
"1849",294,413,2002
"1850",294,584,2002
"1851",294,718,2002
"1852",294,890,2002
"1853",294,892,2002
"1854",294,1076,2002
"1855",295,332,2002
"1856",295,1099,2002
"1857",296,320,2002
"1858",296,1062,2002
"1859",297,413,2002
"1860",297,584,2002
"1861",297,718,2002
"1862",297,890,2002
"1863",297,892,2002
"1864",297,1076,2002
"1865",298,790,2002
"1866",298,1100,2002
"1867",299,1101,2002
"1868",300,630,2002
"1869",300,700,2002
"1870",300,754,2002
"1871",300,1102,2002
"1872",301,1052,2002
"1873",302,698,2002
"1874",302,1103,2002
"1875",302,1104,2002
"1876",303,450,2002
"1877",303,512,2002
"1878",303,536,2002
"1879",303,1105,2002
"1880",304,536,2002
"1881",304,725,2002
"1882",304,990,2002
"1883",305,946,2002
"1884",306,497,2002
"1885",306,1106,2002
"1886",307,802,2002
"1887",307,949,2002
"1888",308,309,2002
"1889",308,707,2002
"1890",309,707,2002
"1891",310,1012,2002
"1892",311,863,2002
"1893",312,374,2002
"1894",312,1107,2002
"1895",313,699,2002
"1896",314,1108,2002
"1897",315,446,2002
"1898",315,1109,2002
"1899",316,443,2002
"1900",316,600,2002
"1901",316,664,2002
"1902",316,717,2002
"1903",316,784,2002
"1904",316,1016,2002
"1905",317,1110,2002
"1906",318,436,2002
"1907",319,380,2002
"1908",319,626,2002
"1909",319,638,2002
"1910",319,965,2002
"1911",320,1062,2002
"1912",321,577,2002
"1913",321,1111,2002
"1914",322,513,2002
"1915",322,889,2002
"1916",323,897,2002
"1917",323,1058,2002
"1918",324,884,2002
"1919",324,895,2002
"1920",324,1112,2002
"1921",324,1113,2002
"1922",325,1114,2002
"1923",326,581,2002
"1924",326,1115,2002
"1925",327,503,2002
"1926",327,1049,2002
"1927",328,915,2002
"1928",329,411,2002
"1929",329,636,2002
"1930",329,827,2002
"1931",329,1116,2002
"1932",330,502,2002
"1933",330,1004,2002
"1934",331,924,2002
"1935",332,1099,2002
"1936",333,723,2002
"1937",333,790,2002
"1938",333,1117,2002
"1939",334,534,2002
"1940",334,740,2002
"1941",335,809,2002
"1942",336,1118,2002
"1943",337,762,2002
"1944",337,776,2002
"1945",337,1119,2002
"1946",338,347,2002
"1947",338,1018,2002
"1948",339,1120,2002
"1949",340,1121,2002
"1950",341,1122,2002
"1951",342,870,2002
"1952",342,945,2002
"1953",343,579,2002
"1954",343,1002,2002
"1955",344,578,2002
"1956",344,749,2002
"1957",344,1123,2002
"1958",345,578,2002
"1959",345,749,2002
"1960",345,1124,2002
"1961",346,416,2002
"1962",346,486,2002
"1963",346,1125,2002
"1964",347,1018,2002
"1965",348,423,2002
"1966",348,867,2002
"1967",348,1126,2002
"1968",349,798,2002
"1969",349,1127,2002
"1970",350,785,2002
"1971",351,389,2002
"1972",351,663,2002
"1973",351,1128,2002
"1974",352,643,2002
"1975",352,1129,2002
"1976",353,863,2002
"1977",354,554,2002
"1978",354,1130,2002
"1979",355,796,2002
"1980",355,973,2002
"1981",356,463,2002
"1982",357,417,2002
"1983",357,849,2002
"1984",357,1019,2002
"1985",358,463,2002
"1986",358,564,2002
"1987",358,1131,2002
"1988",359,848,2002
"1989",359,1013,2002
"1990",360,987,2002
"1991",361,1132,2002
"1992",362,490,2002
"1993",362,992,2002
"1994",363,1133,2002
"1995",363,1032,2002
"1996",364,1134,2002
"1997",364,720,2002
"1998",364,996,2002
"1999",365,841,2002
"2000",366,736,2002
"2001",367,657,2002
"2002",367,790,2002
"2003",367,798,2002
"2004",368,1048,2002
"2005",369,816,2002
"2006",369,1135,2002
"2007",370,704,2002
"2008",371,1136,2002
"2009",371,1137,2002
"2010",372,792,2002
"2011",372,1048,2002
"2012",373,698,2002
"2013",373,1138,2002
"2014",374,1107,2002
"2015",375,740,2002
"2016",375,758,2002
"2017",375,1139,2002
"2018",376,410,2002
"2019",376,455,2002
"2020",376,587,2002
"2021",376,1140,2002
"2022",377,1141,2002
"2023",378,977,2002
"2024",379,822,2002
"2025",379,1142,2002
"2026",380,626,2002
"2027",380,638,2002
"2028",380,965,2002
"2029",381,816,2002
"2030",382,1042,2002
"2031",383,520,2002
"2032",383,525,2002
"2033",383,819,2002
"2034",383,1143,2002
"2035",384,529,2002
"2036",384,734,2002
"2037",384,1103,2002
"2038",384,981,2002
"2039",385,1055,2002
"2040",385,823,2002
"2041",385,858,2002
"2042",386,1144,2002
"2043",387,397,2002
"2044",387,590,2002
"2045",387,1145,2002
"2046",388,404,2002
"2047",388,460,2002
"2048",389,1128,2002
"2049",390,777,2002
"2050",390,1146,2002
"2051",391,392,2002
"2052",391,1147,2002
"2053",391,1148,2002
"2054",392,1147,2002
"2055",393,1149,2002
"2056",394,1150,2002
"2057",395,728,2002
"2058",395,735,2002
"2059",395,813,2002
"2060",395,859,2002
"2061",395,919,2002
"2062",396,412,2002
"2063",396,438,2002
"2064",396,844,2002
"2065",396,1151,2002
"2066",397,985,2002
"2067",398,499,2002
"2068",398,516,2002
"2069",398,583,2002
"2070",398,618,2002
"2071",398,707,2002
"2072",398,826,2002
"2073",398,1152,2002
"2074",399,1153,2002
"2075",399,1154,2002
"2076",400,463,2002
"2077",400,1155,2002
"2078",401,524,2002
"2079",401,796,2002
"2080",401,973,2002
"2081",402,420,2002
"2082",402,950,2002
"2083",403,445,2002
"2084",403,759,2002
"2085",403,797,2002
"2086",403,837,2002
"2087",403,838,2002
"2088",403,1156,2002
"2089",404,460,2002
"2090",405,613,2002
"2091",405,696,2002
"2092",406,752,2002
"2093",406,1157,2002
"2094",407,666,2002
"2095",407,1158,2002
"2096",408,598,2002
"2097",408,667,2002
"2098",408,1159,2002
"2099",408,1160,2002
"2100",409,714,2002
"2101",409,962,2002
"2102",410,455,2002
"2103",410,587,2002
"2104",410,611,2002
"2105",410,1140,2002
"2106",410,866,2002
"2107",410,1077,2002
"2108",411,636,2002
"2109",411,827,2002
"2110",411,1116,2002
"2111",412,438,2002
"2112",412,844,2002
"2113",412,1151,2002
"2114",413,584,2002
"2115",413,718,2002
"2116",413,890,2002
"2117",413,892,2002
"2118",413,1076,2002
"2119",414,444,2002
"2120",414,1161,2002
"2121",414,1059,2002
"2122",414,1162,2002
"2123",415,1163,2002
"2124",416,486,2002
"2125",416,1125,2002
"2126",416,967,2002
"2127",417,849,2002
"2128",417,1019,2002
"2129",418,597,2002
"2130",418,879,2002
"2131",418,1026,2002
"2132",419,537,2002
"2133",419,1164,2002
"2134",420,950,2002
"2135",421,821,2002
"2136",421,969,2002
"2137",422,601,2002
"2138",422,686,2002
"2139",422,841,2002
"2140",422,984,2002
"2141",423,867,2002
"2142",423,1126,2002
"2143",424,595,2002
"2144",425,766,2002
"2145",425,1165,2002
"2146",426,451,2002
"2147",426,838,2002
"2148",426,1166,2002
"2149",427,669,2002
"2150",427,1167,2002
"2151",428,938,2002
"2152",429,479,2002
"2153",429,906,2002
"2154",430,983,2002
"2155",431,475,2002
"2156",431,702,2002
"2157",431,704,2002
"2158",431,1015,2002
"2159",431,1008,2002
"2160",431,1168,2002
"2161",431,894,2002
"2162",431,1028,2002
"2163",432,1169,2002
"2164",433,1170,2002
"2165",433,1171,2002
"2166",434,671,2002
"2167",434,831,2002
"2168",434,1172,2002
"2169",435,891,2002
"2170",435,1173,2002
"2171",436,1174,2002
"2172",437,1175,2002
"2173",438,844,2002
"2174",438,1151,2002
"2175",439,472,2002
"2176",439,478,2002
"2177",439,833,2002
"2178",439,845,2002
"2179",439,887,2002
"2180",439,1176,2002
"2181",440,1177,2002
"2182",441,621,2002
"2183",441,659,2002
"2184",441,1178,2002
"2185",442,1017,2002
"2186",443,600,2002
"2187",443,664,2002
"2188",443,717,2002
"2189",443,784,2002
"2190",443,1016,2002
"2191",444,1162,2002
"2192",445,837,2002
"2193",445,838,2002
"2194",446,1179,2002
"2195",446,1109,2002
"2196",447,652,2002
"2197",448,647,2002
"2198",449,1180,2002
"2199",449,1181,2002
"2200",450,512,2002
"2201",450,536,2002
"2202",450,1105,2002
"2203",451,838,2002
"2204",451,1166,2002
"2205",452,689,2002
"2206",452,1182,2002
"2207",453,691,2002
