"","from","to","year"
"3566",99,806,2005
"3567",100,309,2005
"3568",100,459,2005
"3569",100,807,2005
"3570",101,695,2005
"3571",101,808,2005
"3572",102,426,2005
"3573",102,469,2005
"3574",102,809,2005
"3575",103,427,2005
"3576",103,792,2005
"3577",104,606,2005
"3578",104,810,2005
"3579",105,811,2005
"3580",105,812,2005
"3581",105,813,2005
"3582",106,814,2005
"3583",107,815,2005
"3584",108,816,2005
"3585",109,736,2005
"3586",110,557,2005
"3587",110,817,2005
"3588",111,216,2005
"3589",111,730,2005
"3590",112,122,2005
"3591",112,818,2005
"3592",113,419,2005
"3593",113,670,2005
"3594",114,316,2005
"3595",115,319,2005
"3596",115,628,2005
"3597",115,819,2005
"3598",116,221,2005
"3599",116,512,2005
"3600",116,776,2005
"3601",117,324,2005
"3602",117,682,2005
"3603",117,820,2005
"3604",118,560,2005
"3605",118,821,2005
"3606",118,822,2005
"3607",118,823,2005
"3608",119,403,2005
"3609",119,694,2005
"3610",119,824,2005
"3611",120,605,2005
"3612",120,825,2005
"3613",121,566,2005
"3614",121,826,2005
"3615",122,818,2005
"3616",122,357,2005
"3617",122,633,2005
"3618",122,775,2005
"3619",123,332,2005
"3620",123,827,2005
"3621",124,358,2005
"3622",124,373,2005
"3623",124,828,2005
"3624",125,569,2005
"3625",125,829,2005
"3626",126,735,2005
"3627",127,262,2005
"3628",127,830,2005
"3629",128,226,2005
"3630",128,234,2005
"3631",128,240,2005
"3632",128,831,2005
"3633",129,193,2005
"3634",129,352,2005
"3635",129,386,2005
"3636",129,528,2005
"3637",129,601,2005
"3638",129,759,2005
"3639",130,324,2005
"3640",130,683,2005
"3641",130,832,2005
"3642",131,391,2005
"3643",131,405,2005
"3644",131,544,2005
"3645",131,551,2005
"3646",131,638,2005
"3647",131,693,2005
"3648",131,833,2005
"3649",132,406,2005
"3650",132,561,2005
"3651",132,834,2005
"3652",133,835,2005
"3653",134,836,2005
"3654",135,837,2005
"3655",136,838,2005
"3656",137,138,2005
"3657",137,504,2005
"3658",137,531,2005
"3659",137,839,2005
"3660",138,531,2005
"3661",138,839,2005
"3662",139,162,2005
"3663",139,514,2005
"3664",139,641,2005
"3665",139,659,2005
"3666",139,732,2005
"3667",140,840,2005
"3668",140,254,2005
"3669",140,503,2005
"3670",140,527,2005
"3671",140,598,2005
"3672",140,627,2005
"3673",140,661,2005
"3674",140,841,2005
"3675",141,144,2005
"3676",141,805,2005
"3677",142,842,2005
"3678",143,533,2005
"3679",143,843,2005
"3680",144,805,2005
"3681",145,555,2005
"3682",146,539,2005
"3683",147,284,2005
"3684",147,304,2005
"3685",147,844,2005
"3686",148,845,2005
"3687",149,490,2005
"3688",149,846,2005
"3689",150,847,2005
"3690",151,330,2005
"3691",151,848,2005
"3692",152,435,2005
"3693",152,610,2005
"3694",152,849,2005
"3695",153,281,2005
"3696",153,295,2005
"3697",153,299,2005
"3698",153,505,2005
"3699",153,789,2005
"3700",154,411,2005
"3701",155,210,2005
"3702",155,478,2005
"3703",155,492,2005
"3704",155,569,2005
"3705",155,590,2005
"3706",155,607,2005
"3707",155,685,2005
"3708",155,689,2005
"3709",155,691,2005
"3710",155,702,2005
"3711",155,714,2005
"3712",155,715,2005
"3713",155,850,2005
"3714",156,681,2005
"3715",156,706,2005
"3716",156,851,2005
"3717",157,852,2005
"3718",158,853,2005
"3719",159,217,2005
"3720",159,233,2005
"3721",159,640,2005
"3722",159,756,2005
"3723",160,854,2005
"3724",161,610,2005
"3725",161,855,2005
"3726",162,641,2005
"3727",162,659,2005
"3728",162,732,2005
"3729",163,789,2005
"3730",164,292,2005
"3731",164,371,2005
"3732",164,723,2005
"3733",165,316,2005
"3734",165,856,2005
"3735",166,176,2005
"3736",166,857,2005
"3737",167,252,2005
"3738",167,389,2005
"3739",167,447,2005
"3740",167,858,2005
"3741",168,453,2005
"3742",168,859,2005
"3743",169,860,2005
"3744",170,500,2005
"3745",171,667,2005
"3746",171,674,2005
"3747",171,861,2005
"3748",172,502,2005
"3749",173,738,2005
"3750",174,201,2005
"3751",174,573,2005
"3752",174,614,2005
"3753",174,862,2005
"3754",175,742,2005
"3755",176,857,2005
"3756",177,358,2005
"3757",177,863,2005
"3758",178,837,2005
"3759",179,864,2005
"3760",180,342,2005
"3761",180,865,2005
"3762",181,393,2005
"3763",181,482,2005
"3764",181,866,2005
"3765",182,867,2005
"3766",183,195,2005
"3767",183,258,2005
"3768",183,747,2005
"3769",184,327,2005
"3770",184,499,2005
"3771",184,755,2005
"3772",185,522,2005
"3773",185,769,2005
"3774",186,868,2005
"3775",187,566,2005
"3776",187,703,2005
"3777",187,747,2005
"3778",188,515,2005
"3779",188,637,2005
"3780",188,869,2005
"3781",189,389,2005
"3782",189,803,2005
"3783",190,206,2005
"3784",190,870,2005
"3785",191,449,2005
"3786",191,871,2005
"3787",192,872,2005
"3788",193,352,2005
"3789",193,386,2005
"3790",193,528,2005
"3791",193,601,2005
"3792",193,759,2005
"3793",194,432,2005
"3794",195,747,2005
"3795",196,378,2005
"3796",196,538,2005
"3797",196,608,2005
"3798",197,347,2005
"3799",197,429,2005
"3800",197,632,2005
"3801",197,698,2005
"3802",197,873,2005
"3803",198,874,2005
"3804",199,225,2005
"3805",199,875,2005
"3806",200,876,2005
"3807",201,573,2005
"3808",201,614,2005
"3809",201,862,2005
"3810",202,600,2005
"3811",202,651,2005
"3812",202,719,2005
"3813",203,221,2005
"3814",203,390,2005
"3815",203,413,2005
"3816",203,675,2005
"3817",203,877,2005
"3818",204,608,2005
"3819",204,623,2005
"3820",204,746,2005
"3821",205,242,2005
"3822",205,878,2005
"3823",206,870,2005
"3824",207,879,2005
"3825",208,700,2005
"3826",208,880,2005
"3827",209,509,2005
"3828",209,693,2005
"3829",210,478,2005
"3830",210,569,2005
"3831",210,685,2005
"3832",210,689,2005
"3833",210,691,2005
"3834",210,702,2005
"3835",210,715,2005
"3836",210,850,2005
"3837",211,832,2005
"3838",212,881,2005
"3839",213,360,2005
"3840",213,381,2005
"3841",213,882,2005
"3842",214,326,2005
"3843",214,345,2005
"3844",214,470,2005
"3845",214,883,2005
"3846",215,611,2005
"3847",215,800,2005
"3848",216,730,2005
"3849",217,233,2005
"3850",217,640,2005
"3851",217,756,2005
"3852",218,565,2005
"3853",219,288,2005
"3854",219,884,2005
"3855",220,796,2005
"3856",221,885,2005
"3857",221,282,2005
"3858",221,886,2005
"3859",221,390,2005
"3860",221,413,2005
"3861",221,512,2005
"3862",221,887,2005
"3863",221,675,2005
"3864",221,877,2005
"3865",221,776,2005
"3866",222,269,2005
"3867",222,290,2005
"3868",222,396,2005
"3869",222,423,2005
"3870",222,427,2005
"3871",222,443,2005
"3872",222,690,2005
"3873",222,696,2005
"3874",222,888,2005
"3875",223,889,2005
"3876",224,516,2005
"3877",224,766,2005
"3878",225,875,2005
"3879",226,234,2005
"3880",226,240,2005
"3881",226,831,2005
"3882",227,653,2005
"3883",228,639,2005
"3884",229,506,2005
"3885",229,565,2005
"3886",230,326,2005
"3887",230,470,2005
"3888",231,618,2005
"3889",231,890,2005
"3890",232,315,2005
"3891",232,329,2005
"3892",232,331,2005
"3893",232,581,2005
"3894",232,612,2005
"3895",232,642,2005
"3896",232,643,2005
"3897",232,644,2005
"3898",232,660,2005
"3899",232,673,2005
"3900",232,891,2005
"3901",233,421,2005
"3902",233,440,2005
"3903",233,463,2005
"3904",233,483,2005
"3905",233,640,2005
"3906",233,892,2005
"3907",233,893,2005
"3908",233,756,2005
"3909",234,240,2005
"3910",234,282,2005
"3911",234,831,2005
"3912",234,894,2005
"3913",235,364,2005
"3914",235,484,2005
"3915",236,569,2005
"3916",236,594,2005
"3917",236,895,2005
"3918",237,896,2005
"3919",237,897,2005
"3920",238,731,2005
"3921",239,898,2005
"3922",240,831,2005
"3923",241,550,2005
"3924",241,747,2005
"3925",242,878,2005
"3926",243,448,2005
"3927",243,899,2005
"3928",244,402,2005
"3929",244,439,2005
"3930",244,900,2005
"3931",245,464,2005
"3932",246,336,2005
"3933",246,901,2005
"3934",247,654,2005
"3935",247,684,2005
"3936",247,902,2005
"3937",248,257,2005
"3938",249,332,2005
"3939",250,497,2005
"3940",250,584,2005
"3941",250,764,2005
"3942",251,903,2005
"3943",252,389,2005
"3944",252,447,2005
"3945",252,858,2005
"3946",253,599,2005
"3947",253,904,2005
"3948",254,307,2005
"3949",254,380,2005
"3950",254,503,2005
"3951",254,527,2005
"3952",254,586,2005
"3953",254,595,2005
"3954",254,598,2005
"3955",254,627,2005
"3956",254,661,2005
"3957",254,841,2005
"3958",255,580,2005
"3959",256,786,2005
"3960",257,905,2005
"3961",258,747,2005
"3962",259,906,2005
"3963",260,427,2005
"3964",260,907,2005
"3965",261,548,2005
"3966",261,610,2005
"3967",262,830,2005
"3968",263,646,2005
"3969",263,751,2005
"3970",264,908,2005
"3971",265,285,2005
"3972",265,601,2005
"3973",266,375,2005
"3974",266,909,2005
"3975",266,910,2005
"3976",267,758,2005
"3977",268,502,2005
"3978",268,911,2005
"3979",269,290,2005
"3980",269,396,2005
"3981",269,423,2005
"3982",269,427,2005
"3983",269,443,2005
"3984",269,690,2005
"3985",269,696,2005
"3986",269,888,2005
"3987",270,532,2005
"3988",270,912,2005
"3989",271,913,2005
"3990",272,302,2005
"3991",272,493,2005
"3992",272,672,2005
"3993",272,794,2005
"3994",273,416,2005
"3995",273,914,2005
"3996",274,370,2005
"3997",274,915,2005
"3998",275,916,2005
"3999",276,295,2005
"4000",276,791,2005
"4001",277,917,2005
"4002",278,502,2005
"4003",279,450,2005
"4004",279,468,2005
"4005",280,540,2005
"4006",280,559,2005
"4007",280,698,2005
"4008",281,295,2005
"4009",281,299,2005
"4010",281,505,2005
"4011",281,789,2005
"4012",282,887,2005
"4013",282,894,2005
"4014",283,493,2005
"4015",283,504,2005
"4016",283,603,2005
"4017",283,918,2005
"4018",284,304,2005
"4019",284,844,2005
"4020",285,601,2005
"4021",286,296,2005
"4022",286,397,2005
"4023",286,919,2005
"4024",287,920,2005
"4025",288,884,2005
"4026",288,921,2005
"4027",289,399,2005
"4028",289,420,2005
"4029",289,452,2005
"4030",289,922,2005
"4031",290,396,2005
"4032",290,423,2005
"4033",290,427,2005
"4034",290,443,2005
"4035",290,690,2005
"4036",290,696,2005
"4037",290,888,2005
"4038",291,923,2005
"4039",292,371,2005
"4040",292,723,2005
"4041",293,588,2005
"4042",293,924,2005
"4043",294,545,2005
"4044",294,748,2005
"4045",295,299,2005
"4046",295,505,2005
"4047",295,789,2005
"4048",296,397,2005
"4049",296,919,2005
"4050",297,737,2005
"4051",298,709,2005
"4052",298,925,2005
"4053",299,505,2005
"4054",299,789,2005
"4055",300,539,2005
"4056",300,903,2005
"4057",301,780,2005
"4058",302,493,2005
"4059",302,672,2005
"4060",302,794,2005
"4061",303,491,2005
"4062",303,582,2005
"4063",303,664,2005
"4064",303,926,2005
"4065",304,844,2005
"4066",305,779,2005
"4067",306,927,2005
"4068",307,380,2005
"4069",307,586,2005
"4070",307,595,2005
"4071",307,598,2005
"4072",308,728,2005
"4073",309,459,2005
"4074",309,807,2005
"4075",310,928,2005
"4076",311,767,2005
"4077",312,929,2005
"4078",313,930,2005
"4079",314,931,2005
"4080",315,329,2005
"4081",315,331,2005
"4082",315,581,2005
"4083",315,612,2005
"4084",315,642,2005
"4085",315,643,2005
"4086",315,644,2005
"4087",315,660,2005
"4088",315,673,2005
"4089",315,891,2005
"4090",316,932,2005
"4091",316,856,2005
"4092",316,933,2005
"4093",317,934,2005
"4094",318,610,2005
"4095",318,849,2005
"4096",319,628,2005
"4097",319,819,2005
"4098",320,873,2005
"4099",321,579,2005
"4100",321,935,2005
"4101",322,507,2005
"4102",322,521,2005
"4103",322,552,2005
"4104",322,597,2005
"4105",322,936,2005
"4106",323,424,2005
"4107",323,525,2005
"4108",323,744,2005
"4109",324,682,2005
"4110",324,683,2005
"4111",324,832,2005
"4112",324,820,2005
"4113",325,632,2005
"4114",326,345,2005
"4115",326,381,2005
"4116",326,470,2005
"4117",326,883,2005
"4118",327,499,2005
"4119",327,755,2005
"4120",328,566,2005
"4121",328,632,2005
"4122",329,331,2005
"4123",329,581,2005
"4124",329,612,2005
"4125",329,642,2005
"4126",329,643,2005
"4127",329,644,2005
"4128",329,660,2005
"4129",329,673,2005
"4130",329,891,2005
"4131",330,848,2005
"4132",331,581,2005
"4133",331,612,2005
"4134",331,642,2005
"4135",331,643,2005
"4136",331,644,2005
"4137",331,660,2005
"4138",331,673,2005
"4139",331,891,2005
"4140",332,708,2005
"4141",332,709,2005
"4142",332,827,2005
"4143",333,565,2005
"4144",334,695,2005
"4145",335,401,2005
"4146",335,763,2005
"4147",336,901,2005
"4148",337,937,2005
"4149",338,574,2005
"4150",338,798,2005
"4151",339,349,2005
"4152",339,354,2005
"4153",339,498,2005
"4154",339,564,2005
"4155",339,567,2005
"4156",339,707,2005
"4157",339,938,2005
"4158",340,578,2005
"4159",340,939,2005
"4160",341,940,2005
"4161",342,865,2005
"4162",343,415,2005
"4163",343,941,2005
"4164",344,942,2005
"4165",345,470,2005
"4166",345,883,2005
"4167",346,476,2005
"4168",346,698,2005
"4169",346,825,2005
"4170",347,422,2005
"4171",347,429,2005
"4172",347,632,2005
"4173",347,943,2005
"4174",347,873,2005
"4175",348,479,2005
"4176",348,589,2005
"4177",348,676,2005
"4178",348,686,2005
"4179",348,944,2005
"4180",349,354,2005
"4181",349,498,2005
"4182",349,564,2005
"4183",349,567,2005
"4184",349,707,2005
"4185",349,938,2005
"4186",350,747,2005
"4187",351,945,2005
"4188",352,386,2005
"4189",352,528,2005
"4190",352,601,2005
"4191",352,759,2005
"4192",353,554,2005
"4193",353,799,2005
"4194",354,498,2005
"4195",354,564,2005
"4196",354,567,2005
"4197",355,680,2005
"4198",355,725,2005
"4199",356,357,2005
"4200",357,633,2005
"4201",357,775,2005
"4202",358,863,2005
"4203",358,373,2005
"4204",358,828,2005
"4205",359,366,2005
"4206",359,546,2005
"4207",359,741,2005
"4208",360,381,2005
"4209",360,882,2005
"4210",360,946,2005
"4211",361,526,2005
"4212",361,947,2005
"4213",362,948,2005
"4214",363,949,2005
"4215",364,484,2005
"4216",365,950,2005
"4217",366,546,2005
"4218",366,741,2005
"4219",367,647,2005
"4220",367,951,2005
"4221",368,952,2005
"4222",369,953,2005
"4223",370,915,2005
"4224",371,723,2005
"4225",372,520,2005
"4226",372,954,2005
"4227",373,828,2005
"4228",374,630,2005
"4229",374,955,2005
"4230",375,909,2005
"4231",375,596,2005
"4232",375,910,2005
"4233",375,956,2005
"4234",376,665,2005
"4235",377,957,2005
"4236",378,608,2005
"4237",379,467,2005
"4238",379,760,2005
"4239",380,586,2005
"4240",380,595,2005
"4241",380,598,2005
"4242",381,882,2005
"4243",381,958,2005
"4244",382,477,2005
"4245",382,959,2005
"4246",383,417,2005
"4247",383,960,2005
"4248",384,961,2005
"4249",385,962,2005
"4250",386,528,2005
"4251",386,601,2005
"4252",386,759,2005
"4253",387,433,2005
"4254",387,963,2005
"4255",388,964,2005
"4256",389,447,2005
"4257",389,803,2005
"4258",389,858,2005
"4259",389,804,2005
"4260",390,413,2005
"4261",390,675,2005
"4262",390,877,2005
"4263",391,405,2005
"4264",391,544,2005
"4265",391,551,2005
"4266",391,638,2005
"4267",391,693,2005
"4268",391,833,2005
"4269",392,625,2005
"4270",392,965,2005
"4271",393,482,2005
"4272",393,866,2005
"4273",394,678,2005
"4274",394,680,2005
"4275",395,523,2005
"4276",395,570,2005
"4277",395,966,2005
"4278",396,423,2005
"4279",396,427,2005
"4280",396,443,2005
"4281",396,690,2005
"4282",396,696,2005
"4283",396,888,2005
"4284",397,919,2005
"4285",398,967,2005
"4286",399,420,2005
"4287",399,452,2005
"4288",399,922,2005
"4289",400,443,2005
"4290",401,763,2005
"4291",402,439,2005
"4292",402,900,2005
"4293",403,694,2005
"4294",403,824,2005
"4295",404,457,2005
"4296",404,671,2005
"4297",404,688,2005
"4298",404,718,2005
"4299",404,968,2005
"4300",405,544,2005
"4301",405,551,2005
"4302",405,638,2005
"4303",405,693,2005
"4304",405,833,2005
"4305",406,561,2005
"4306",406,834,2005
"4307",407,631,2005
"4308",408,471,2005
"4309",408,969,2005
"4310",409,568,2005
"4311",409,970,2005
"4312",410,971,2005
"4313",411,972,2005
"4314",412,747,2005
"4315",413,675,2005
"4316",413,877,2005
"4317",414,747,2005
"4318",415,941,2005
"4319",416,914,2005
"4320",417,960,2005
"4321",418,950,2005
"4322",419,670,2005
"4323",420,452,2005
"4324",420,922,2005
"4325",421,483,2005
"4326",421,892,2005
"4327",422,943,2005
"4328",423,427,2005
"4329",423,443,2005
"4330",423,690,2005
"4331",423,696,2005
"4332",423,888,2005
"4333",424,525,2005
"4334",424,744,2005
"4335",425,692,2005
"4336",425,864,2005
"4337",426,469,2005
"4338",426,809,2005
"4339",427,443,2005
"4340",427,973,2005
"4341",427,907,2005
"4342",427,792,2005
"4343",427,690,2005
"4344",427,696,2005
"4345",427,888,2005
"4346",428,847,2005
"4347",429,632,2005
"4348",429,873,2005
"4349",430,484,2005
"4350",430,486,2005
"4351",430,558,2005
"4352",430,687,2005
"4353",430,704,2005
"4354",430,705,2005
"4355",430,974,2005
"4356",431,753,2005
"4357",432,975,2005
"4358",433,963,2005
"4359",434,976,2005
"4360",435,610,2005
"4361",435,849,2005
"4362",436,950,2005
"4363",437,760,2005
"4364",438,525,2005
"4365",438,744,2005
"4366",439,900,2005
"4367",440,463,2005
"4368",440,893,2005
"4369",441,485,2005
"4370",441,770,2005
"4371",442,495,2005
"4372",442,977,2005
"4373",443,690,2005
"4374",443,696,2005
"4375",443,888,2005
"4376",444,754,2005
"4377",445,653,2005
"4378",446,978,2005
"4379",447,858,2005
"4380",448,899,2005
"4381",449,979,2005
"4382",449,871,2005
"4383",450,468,2005
"4384",450,980,2005
"4385",451,655,2005
"4386",451,740,2005
"4387",452,922,2005
"4388",453,859,2005
"4389",454,615,2005
"4390",454,981,2005
"4391",455,783,2005
"4392",456,468,2005
"4393",457,671,2005
"4394",457,688,2005
"4395",457,718,2005
"4396",457,968,2005
"4397",458,908,2005
"4398",459,807,2005
"4399",460,957,2005
"4400",461,982,2005
"4401",461,663,2005
"4402",461,725,2005
"4403",462,626,2005
"4404",462,650,2005
"4405",462,983,2005
"4406",463,893,2005
"4407",464,701,2005
"4408",464,712,2005
"4409",464,984,2005
"4410",464,716,2005
"4411",464,985,2005
"4412",465,563,2005
"4413",465,670,2005
"4414",466,556,2005
"4415",466,986,2005
"4416",467,760,2005
"4417",468,980,2005
"4418",469,809,2005
"4419",470,883,2005
"4420",471,969,2005
"4421",472,523,2005
"4422",472,987,2005
"4423",473,577,2005
"4424",473,988,2005
"4425",474,489,2005
"4426",474,657,2005
"4427",474,989,2005
"4428",475,539,2005
"4429",475,990,2005
"4430",476,698,2005
"4431",476,825,2005
"4432",477,959,2005
"4433",477,991,2005
"4434",478,492,2005
"4435",478,569,2005
"4436",478,590,2005
"4437",478,607,2005
"4438",478,685,2005
"4439",478,689,2005
"4440",478,691,2005
"4441",478,702,2005
"4442",478,714,2005
"4443",478,715,2005
"4444",478,850,2005
"4445",479,589,2005
"4446",479,676,2005
"4447",479,686,2005
"4448",479,944,2005
"4449",480,733,2005
"4450",481,992,2005
"4451",482,866,2005
"4452",483,892,2005
"4453",484,486,2005
"4454",484,558,2005
"4455",484,687,2005
"4456",484,704,2005
"4457",484,705,2005
"4458",484,974,2005
"4459",485,770,2005
